name,n_alcohol,temperature_K,cutoff_cm1,alcohol_activity,delta_G_standard_1M_kcal_mol,effective_association_kcal_mol,log_activity_ratio_complex_to_bare
hemiaminal_tbuoh_2_seed_01,2,390.0,100.0,0.1,10.7542289053672,14.323280289458115,-18.48142160367482
hemiaminal_tbuoh_2_seed_01,2,390.0,100.0,1.0,10.7542289053672,10.7542289053672,-13.876251417686731
hemiaminal_tbuoh_2_seed_01,2,390.0,150.0,0.001,11.253524431285769,21.96067858355852,-28.336006236242707
hemiaminal_tbuoh_2_seed_01,2,390.0,150.0,0.01,11.253524431285769,18.3916271994676,-23.73083605025461
hemiaminal_tbuoh_2_seed_01,2,390.0,150.0,0.05,11.253524431285769,15.8969673380541,-20.511960225386414
hemiaminal_tbuoh_2_seed_01,2,390.0,150.0,0.1,11.253524431285769,14.822575815376684,-19.125665864266523
hemiaminal_tbuoh_2_seed_01,2,390.0,150.0,1.0,11.253524431285769,11.253524431285769,-14.520495678278431
hemiaminal_tbuoh_2_seed_01,2,400.0,50.0,0.001,9.574430380544072,20.556126946977663,-25.86061153199877
hemiaminal_tbuoh_2_seed_01,2,400.0,50.0,0.01,9.574430380544072,16.895561424833133,-21.255441346010677
hemiaminal_tbuoh_2_seed_01,2,400.0,50.0,0.05,9.574430380544072,14.33693592594749,-18.036565521142478
hemiaminal_tbuoh_2_seed_01,2,400.0,50.0,0.1,9.574430380544072,13.234995902688603,-16.650271160022587
hemiaminal_tbuoh_2_seed_01,2,400.0,50.0,1.0,9.574430380544072,9.574430380544072,-12.045100974034495
hemiaminal_tbuoh_2_seed_01,2,400.0,100.0,0.001,11.533271367006819,22.51496793344041,-28.32492915051388
hemiaminal_tbuoh_2_seed_01,2,400.0,100.0,0.01,11.533271367006819,18.85440241129588,-23.71975896452579
hemiaminal_tbuoh_2_seed_01,2,400.0,100.0,0.05,11.533271367006819,16.295776912410236,-20.500883139657592
hemiaminal_tbuoh_2_seed_01,2,400.0,100.0,0.1,11.533271367006819,15.19383688915135,-19.1145887785377
hemiaminal_tbuoh_2_seed_01,2,400.0,100.0,1.0,11.533271367006819,11.533271367006819,-14.50941859254961
hemiaminal_tbuoh_2_seed_01,2,400.0,150.0,0.001,12.0572353682619,23.03893193469549,-28.984101451218205
hemiaminal_tbuoh_2_seed_01,2,400.0,150.0,0.01,12.0572353682619,19.37836641255096,-24.378931265230115
hemiaminal_tbuoh_2_seed_01,2,400.0,150.0,0.05,12.0572353682619,16.819740913665317,-21.160055440361912
hemiaminal_tbuoh_2_seed_01,2,400.0,150.0,0.1,12.0572353682619,15.71780089040643,-19.77376107924202
hemiaminal_tbuoh_2_seed_01,2,400.0,150.0,1.0,12.0572353682619,12.0572353682619,-15.168590893253931
hemiaminal_tbuoh_2_seed_01,2,410.0,50.0,0.001,10.267082247257349,21.52332122785178,-26.416965042984526
hemiaminal_tbuoh_2_seed_01,2,410.0,50.0,0.01,10.267082247257349,17.771241567653636,-21.811794856996432
hemiaminal_tbuoh_2_seed_01,2,410.0,50.0,0.05,10.267082247257349,15.148650431295852,-18.592919032128233
hemiaminal_tbuoh_2_seed_01,2,410.0,50.0,0.1,10.267082247257349,14.019161907455493,-17.206624671008342
hemiaminal_tbuoh_2_seed_01,2,410.0,50.0,1.0,10.267082247257349,10.267082247257349,-12.601454485020252
hemiaminal_tbuoh_2_seed_01,2,410.0,100.0,0.001,12.312000513658859,23.56823949425329,-28.926825569964215
hemiaminal_tbuoh_2_seed_01,2,410.0,100.0,0.01,12.312000513658859,19.816159834055146,-24.321655383976122
hemiaminal_tbuoh_2_seed_01,2,410.0,100.0,0.05,12.312000513658859,17.193568697697362,-21.102779559107923
hemiaminal_tbuoh_2_seed_01,2,410.0,100.0,0.1,12.312000513658859,16.064080173857,-19.71648519798803
hemiaminal_tbuoh_2_seed_01,2,410.0,100.0,1.0,12.312000513658859,12.312000513658859,-15.11131501199994
hemiaminal_tbuoh_2_seed_01,2,410.0,150.0,0.001,12.860933364816447,24.11717234541088,-29.600566382846335
hemiaminal_tbuoh_2_seed_01,2,410.0,150.0,0.01,12.860933364816447,20.365092685212733,-24.99539619685824
hemiaminal_tbuoh_2_seed_01,2,410.0,150.0,0.05,12.860933364816447,17.74250154885495,-21.776520371990042
hemiaminal_tbuoh_2_seed_01,2,410.0,150.0,0.1,12.860933364816447,16.613013025014588,-20.390226010870148
hemiaminal_tbuoh_2_seed_01,2,410.0,150.0,1.0,12.860933364816447,12.860933364816447,-15.78505582488206
hemiaminal_tbuoh_2_seed_01,2,420.0,50.0,0.001,10.958500187545724,22.489281582300993,-26.945347110875932
hemiaminal_tbuoh_2_seed_01,2,420.0,50.0,0.01,10.958500187545724,18.645687784049237,-22.340176924887842
hemiaminal_tbuoh_2_seed_01,2,420.0,50.0,0.05,10.958500187545724,15.959131010219313,-19.121301100019643
hemiaminal_tbuoh_2_seed_01,2,420.0,50.0,0.1,10.958500187545724,14.80209398579748,-17.73500673889975
hemiaminal_tbuoh_2_seed_01,2,420.0,50.0,1.0,10.958500187545724,10.958500187545724,-13.129836552911659
hemiaminal_tbuoh_2_seed_01,2,420.0,100.0,0.001,13.090408666288567,24.621190061043837,-29.499675658816496
hemiaminal_tbuoh_2_seed_01,2,420.0,100.0,0.01,13.090408666288567,20.77759626279208,-24.894505472828406
hemiaminal_tbuoh_2_seed_01,2,420.0,100.0,0.05,13.090408666288567,18.091039488962156,-21.675629647960207
hemiaminal_tbuoh_2_seed_01,2,420.0,100.0,0.1,13.090408666288567,16.934002464540324,-20.289335286840316
hemiaminal_tbuoh_2_seed_01,2,420.0,100.0,1.0,13.090408666288567,13.090408666288567,-15.684165100852223
hemiaminal_tbuoh_2_seed_01,2,420.0,150.0,0.001,13.66460325756998,25.19538465232525,-30.187642169202558
hemiaminal_tbuoh_2_seed_01,2,420.0,150.0,0.01,13.66460325756998,21.351790854073492,-25.582471983214468
hemiaminal_tbuoh_2_seed_01,2,420.0,150.0,0.05,13.66460325756998,18.665234080243568,-22.36359615834627
hemiaminal_tbuoh_2_seed_01,2,420.0,150.0,0.1,13.66460325756998,17.508197055821736,-20.977301797226378
hemiaminal_tbuoh_2_seed_01,2,420.0,150.0,1.0,13.66460325756998,13.66460325756998,-16.372131611238288
hemiaminal_tbuoh_3_seed_00,3,298.15,50.0,0.001,2.4048189143722993,14.683042031680454,-24.782135037816566
hemiaminal_tbuoh_3_seed_00,3,298.15,50.0,0.01,2.4048189143722993,10.590300992577735,-17.87437975883443
hemiaminal_tbuoh_3_seed_00,3,298.15,50.0,0.05,2.4048189143722993,7.729597770729907,-13.046066021532129
hemiaminal_tbuoh_3_seed_00,3,298.15,50.0,0.1,2.4048189143722993,6.497559953475017,-10.966624479852292
hemiaminal_tbuoh_3_seed_00,3,298.15,50.0,1.0,2.4048189143722993,2.4048189143722993,-4.058869200870156
hemiaminal_tbuoh_3_seed_00,3,298.15,100.0,0.001,4.105508586086216,16.38373170339437,-27.652570265809345
hemiaminal_tbuoh_3_seed_00,3,298.15,100.0,0.01,4.105508586086216,12.290990664291652,-20.744814986827205
hemiaminal_tbuoh_3_seed_00,3,298.15,100.0,0.05,4.105508586086216,9.430287442443824,-15.916501249524906
hemiaminal_tbuoh_3_seed_00,3,298.15,100.0,0.1,4.105508586086216,8.198249625188934,-13.83705970784507
hemiaminal_tbuoh_3_seed_00,3,298.15,100.0,1.0,4.105508586086216,4.105508586086216,-6.929304428862934
hemiaminal_tbuoh_3_seed_00,3,298.15,150.0,0.001,4.545384680190182,16.823607797498337,-28.394996034289157
hemiaminal_tbuoh_3_seed_00,3,298.15,150.0,0.01,4.545384680190182,12.730866758395617,-21.48724075530702
hemiaminal_tbuoh_3_seed_00,3,298.15,150.0,0.05,4.545384680190182,9.870163536547789,-16.65892701800472
hemiaminal_tbuoh_3_seed_00,3,298.15,150.0,0.1,4.545384680190182,8.6381257192929,-14.579485476324884
hemiaminal_tbuoh_3_seed_00,3,298.15,150.0,1.0,4.545384680190182,4.545384680190182,-7.6717301973427485
hemiaminal_tbuoh_3_seed_00,3,360.0,50.0,0.001,8.644339846228831,23.469630210914175,-32.80660101701325
hemiaminal_tbuoh_3_seed_00,3,360.0,50.0,0.01,8.644339846228831,18.527866756019062,-25.89884573803112
hemiaminal_tbuoh_3_seed_00,3,360.0,50.0,0.05,8.644339846228831,15.073722332523444,-21.070532000728818
hemiaminal_tbuoh_3_seed_00,3,360.0,50.0,0.1,8.644339846228831,13.586103301123947,-18.991090459048984
hemiaminal_tbuoh_3_seed_00,3,360.0,50.0,1.0,8.644339846228831,8.644339846228831,-12.083335180066847
hemiaminal_tbuoh_3_seed_00,3,360.0,100.0,0.001,11.079698798755999,25.904989163441343,-36.21082378365982
hemiaminal_tbuoh_3_seed_00,3,360.0,100.0,0.01,11.079698798755999,20.96322570854623,-29.303068504677686
hemiaminal_tbuoh_3_seed_00,3,360.0,100.0,0.05,11.079698798755999,17.509081285050613,-24.474754767375387
hemiaminal_tbuoh_3_seed_00,3,360.0,100.0,0.1,11.079698798755999,16.021462253651116,-22.395313225695553
hemiaminal_tbuoh_3_seed_00,3,360.0,100.0,1.0,11.079698798755999,11.079698798755999,-15.487557946713414
hemiaminal_tbuoh_3_seed_00,3,360.0,150.0,0.001,11.7328398965401,26.558130261225443,-37.12380533514811
hemiaminal_tbuoh_3_seed_00,3,360.0,150.0,0.01,11.7328398965401,21.61636680633033,-30.216050056165983
hemiaminal_tbuoh_3_seed_00,3,360.0,150.0,0.05,11.7328398965401,18.162222382834713,-25.387736318863684
hemiaminal_tbuoh_3_seed_00,3,360.0,150.0,0.1,11.7328398965401,16.674603351435216,-23.30829477718385
hemiaminal_tbuoh_3_seed_00,3,360.0,150.0,1.0,11.7328398965401,11.7328398965401,-16.40053949820171
hemiaminal_tbuoh_3_seed_00,3,370.0,50.0,0.001,9.645313225177233,24.88241721110384,-33.841401030522526
hemiaminal_tbuoh_3_seed_00,3,370.0,50.0,0.01,9.645313225177233,19.8033825491283,-26.933645751540386
hemiaminal_tbuoh_3_seed_00,3,370.0,50.0,0.05,9.645313225177233,16.253289669424476,-22.10533201423809
hemiaminal_tbuoh_3_seed_00,3,370.0,50.0,0.1,9.645313225177233,14.724347887152767,-20.025890472558252
hemiaminal_tbuoh_3_seed_00,3,370.0,50.0,1.0,9.645313225177233,9.645313225177233,-13.118135193576117
hemiaminal_tbuoh_3_seed_00,3,370.0,100.0,0.001,12.205561198934447,27.442665184861053,-37.32347343861784
hemiaminal_tbuoh_3_seed_00,3,370.0,100.0,0.01,12.205561198934447,22.363630522885515,-30.4157181596357
hemiaminal_tbuoh_3_seed_00,3,370.0,100.0,0.05,12.205561198934447,18.81353764318169,-25.587404422333403
hemiaminal_tbuoh_3_seed_00,3,370.0,100.0,0.1,12.205561198934447,17.28459586090998,-23.507962880653565
hemiaminal_tbuoh_3_seed_00,3,370.0,100.0,1.0,12.205561198934447,12.205561198934447,-16.60020760167143
hemiaminal_tbuoh_3_seed_00,3,370.0,150.0,0.001,12.895156839382253,28.132260825308858,-38.26135991561494
hemiaminal_tbuoh_3_seed_00,3,370.0,150.0,0.01,12.895156839382253,23.05322616333332,-31.3536046366328
hemiaminal_tbuoh_3_seed_00,3,370.0,150.0,0.05,12.895156839382253,19.503133283629495,-26.525290899330503
hemiaminal_tbuoh_3_seed_00,3,370.0,150.0,0.1,12.895156839382253,17.974191501357787,-24.445849357650665
hemiaminal_tbuoh_3_seed_00,3,370.0,150.0,1.0,12.895156839382253,12.895156839382253,-17.53809407866853
hemiaminal_tbuoh_3_seed_00,3,380.0,50.0,0.001,10.644203420633858,26.293121027801725,-34.81897920483414
hemiaminal_tbuoh_3_seed_00,3,380.0,50.0,0.01,10.644203420633858,21.076815158745767,-27.911223925852
hemiaminal_tbuoh_3_seed_00,3,380.0,50.0,0.05,10.644203420633858,17.43077382283373,-23.082910188549704
hemiaminal_tbuoh_3_seed_00,3,380.0,50.0,0.1,10.644203420633858,15.860509289689812,-21.003468646869866
hemiaminal_tbuoh_3_seed_00,3,380.0,50.0,1.0,10.644203420633858,10.644203420633858,-14.095713367887729
hemiaminal_tbuoh_3_seed_00,3,380.0,100.0,0.001,13.33090807224653,28.979825679414397,-38.376879892817016
hemiaminal_tbuoh_3_seed_00,3,380.0,100.0,0.01,13.33090807224653,23.76351981035844,-31.469124613834875
hemiaminal_tbuoh_3_seed_00,3,380.0,100.0,0.05,13.33090807224653,20.1174784744464,-26.64081087653258
hemiaminal_tbuoh_3_seed_00,3,380.0,100.0,0.1,13.33090807224653,18.547213941302484,-24.561369334852742
hemiaminal_tbuoh_3_seed_00,3,380.0,100.0,1.0,13.33090807224653,13.33090807224653,-17.653614055870605
hemiaminal_tbuoh_3_seed_00,3,380.0,150.0,0.001,14.057464574929327,29.706382182097194,-39.33903100950263
hemiaminal_tbuoh_3_seed_00,3,380.0,150.0,0.01,14.057464574929327,24.490076313041236,-32.43127573052049
hemiaminal_tbuoh_3_seed_00,3,380.0,150.0,0.05,14.057464574929327,20.844034977129198,-27.60296199321819
hemiaminal_tbuoh_3_seed_00,3,380.0,150.0,0.1,14.057464574929327,19.27377044398528,-25.52352045153835
hemiaminal_tbuoh_3_seed_00,3,380.0,150.0,1.0,14.057464574929327,14.057464574929327,-18.615765172556216
hemiaminal_tbuoh_3_seed_00,3,383.15,50.0,0.001,10.958427877332724,26.737066775191586,-35.11578825456678
hemiaminal_tbuoh_3_seed_00,3,383.15,50.0,0.01,10.958427877332724,21.477520475905298,-28.20803297558464
hemiaminal_tbuoh_3_seed_00,3,383.15,50.0,0.05,10.958427877332724,17.80125537628767,-23.37971923828234
hemiaminal_tbuoh_3_seed_00,3,383.15,50.0,0.1,10.958427877332724,16.21797417661901,-21.300277696602503
hemiaminal_tbuoh_3_seed_00,3,383.15,50.0,1.0,10.958427877332724,10.958427877332724,-14.392522417620368
hemiaminal_tbuoh_3_seed_00,3,383.15,100.0,0.001,13.685284244595096,29.463923142453957,-38.69717254023012
hemiaminal_tbuoh_3_seed_00,3,383.15,100.0,0.01,13.685284244595096,24.20437684316767,-31.789417261247984
hemiaminal_tbuoh_3_seed_00,3,383.15,100.0,0.05,13.685284244595096,20.528111743550042,-26.961103523945685
hemiaminal_tbuoh_3_seed_00,3,383.15,100.0,0.1,13.685284244595096,18.94483054388138,-24.881661982265847
hemiaminal_tbuoh_3_seed_00,3,383.15,100.0,1.0,13.685284244595096,13.685284244595096,-17.97390670328371
hemiaminal_tbuoh_3_seed_00,3,383.15,150.0,0.001,14.423586066564894,30.202224964423756,-39.66683950730028
hemiaminal_tbuoh_3_seed_00,3,383.15,150.0,0.01,14.423586066564894,24.942678665137468,-32.759084228318144
hemiaminal_tbuoh_3_seed_00,3,383.15,150.0,0.05,14.423586066564894,21.26641356551984,-27.930770491015842
hemiaminal_tbuoh_3_seed_00,3,383.15,150.0,0.1,14.423586066564894,19.68313236585118,-25.851328949336004
hemiaminal_tbuoh_3_seed_00,3,383.15,150.0,1.0,14.423586066564894,14.423586066564894,-18.94357367035387
hemiaminal_tbuoh_3_seed_00,3,390.0,50.0,0.001,11.641044675132434,27.70177590354156,-35.74378140325009
hemiaminal_tbuoh_3_seed_00,3,390.0,50.0,0.01,11.641044675132434,22.348198827405184,-28.836026124267953
hemiaminal_tbuoh_3_seed_00,3,390.0,50.0,0.05,11.641044675132434,18.60620903528493,-24.00771238696565
hemiaminal_tbuoh_3_seed_00,3,390.0,50.0,0.1,11.641044675132434,16.99462175126881,-21.928270845285816
hemiaminal_tbuoh_3_seed_00,3,390.0,50.0,1.0,11.641044675132434,11.641044675132434,-15.020515566303681
hemiaminal_tbuoh_3_seed_00,3,390.0,100.0,0.001,14.455731388516142,30.516462616925267,-39.3755899541581
hemiaminal_tbuoh_3_seed_00,3,390.0,100.0,0.01,14.455731388516142,25.162885540788892,-32.467834675175965
hemiaminal_tbuoh_3_seed_00,3,390.0,100.0,0.05,14.455731388516142,21.420895748668638,-27.639520937873662
hemiaminal_tbuoh_3_seed_00,3,390.0,100.0,0.1,14.455731388516142,19.809308464652517,-25.560079396193828
hemiaminal_tbuoh_3_seed_00,3,390.0,100.0,1.0,14.455731388516142,14.455731388516142,-18.65232411721169
hemiaminal_tbuoh_3_seed_00,3,390.0,150.0,0.001,15.21974132800824,31.280472556417365,-40.361396942208444
hemiaminal_tbuoh_3_seed_00,3,390.0,150.0,0.01,15.21974132800824,25.92689548028099,-33.45364166322631
hemiaminal_tbuoh_3_seed_00,3,390.0,150.0,0.05,15.21974132800824,22.184905688160736,-28.625327925924005
hemiaminal_tbuoh_3_seed_00,3,390.0,150.0,0.1,15.21974132800824,20.573318404144615,-26.54588638424417
hemiaminal_tbuoh_3_seed_00,3,390.0,150.0,1.0,15.21974132800824,15.21974132800824,-19.638131105262033
hemiaminal_tbuoh_3_seed_00,3,400.0,50.0,0.001,12.63587029867631,29.108415148326696,-36.61980772957342
hemiaminal_tbuoh_3_seed_00,3,400.0,50.0,0.01,12.63587029867631,23.6175668651099,-29.71205245059128
hemiaminal_tbuoh_3_seed_00,3,400.0,50.0,0.05,12.63587029867631,19.779628616781434,-24.883738713288977
hemiaminal_tbuoh_3_seed_00,3,400.0,50.0,0.1,12.63587029867631,18.126718581893105,-22.804297171609143
hemiaminal_tbuoh_3_seed_00,3,400.0,50.0,1.0,12.63587029867631,12.63587029867631,-15.896541892627006
hemiaminal_tbuoh_3_seed_00,3,400.0,100.0,0.001,15.580024426788441,32.05256927643883,-40.32369739681605
hemiaminal_tbuoh_3_seed_00,3,400.0,100.0,0.01,15.580024426788441,26.561720993222032,-33.41594211783391
hemiaminal_tbuoh_3_seed_00,3,400.0,100.0,0.05,15.580024426788441,22.723782744893565,-28.58762838053161
hemiaminal_tbuoh_3_seed_00,3,400.0,100.0,0.1,15.580024426788441,21.070872710005236,-26.508186838851774
hemiaminal_tbuoh_3_seed_00,3,400.0,100.0,1.0,15.580024426788441,15.580024426788441,-19.600431559869637
hemiaminal_tbuoh_3_seed_00,3,400.0,150.0,0.001,16.38196736763348,32.85451221728387,-41.33258077827772
hemiaminal_tbuoh_3_seed_00,3,400.0,150.0,0.01,16.38196736763348,27.36366393406707,-34.42482549929558
hemiaminal_tbuoh_3_seed_00,3,400.0,150.0,0.05,16.38196736763348,23.525725685738603,-29.596511761993277
hemiaminal_tbuoh_3_seed_00,3,400.0,150.0,0.1,16.38196736763348,21.872815650850274,-27.517070220313443
hemiaminal_tbuoh_3_seed_00,3,400.0,150.0,1.0,16.38196736763348,16.38196736763348,-20.609314941331306
hemiaminal_tbuoh_3_seed_00,3,410.0,50.0,0.001,13.628712693469424,30.51307116436107,-37.45066691937663
hemiaminal_tbuoh_3_seed_00,3,410.0,50.0,0.01,13.628712693469424,24.884951674063856,-30.542911640394497
hemiaminal_tbuoh_3_seed_00,3,410.0,50.0,0.05,13.628712693469424,20.951064969527177,-25.714597903092194
hemiaminal_tbuoh_3_seed_00,3,410.0,50.0,0.1,13.628712693469424,19.25683218376664,-23.63515636141236
hemiaminal_tbuoh_3_seed_00,3,410.0,50.0,1.0,13.628712693469424,13.628712693469424,-16.727401082430223
hemiaminal_tbuoh_3_seed_00,3,410.0,100.0,0.001,16.70378162502311,33.58814009591475,-41.22489802477418
hemiaminal_tbuoh_3_seed_00,3,410.0,100.0,0.01,16.70378162502311,27.960020605617544,-34.31714274579205
hemiaminal_tbuoh_3_seed_00,3,410.0,100.0,0.05,16.70378162502311,24.026133901080865,-29.48882900848974
hemiaminal_tbuoh_3_seed_00,3,410.0,100.0,0.1,16.70378162502311,22.331901115320328,-27.409387466809907
hemiaminal_tbuoh_3_seed_00,3,410.0,100.0,1.0,16.70378162502311,16.70378162502311,-20.50163218782777
hemiaminal_tbuoh_3_seed_00,3,410.0,150.0,0.001,17.544124798616394,34.428483269508035,-42.256305585248526
hemiaminal_tbuoh_3_seed_00,3,410.0,150.0,0.01,17.544124798616394,28.800363779210826,-35.3485503062664
hemiaminal_tbuoh_3_seed_00,3,410.0,150.0,0.05,17.544124798616394,24.866477074674147,-30.520236568964094
hemiaminal_tbuoh_3_seed_00,3,410.0,150.0,0.1,17.544124798616394,23.17224428891361,-28.44079502728426
hemiaminal_tbuoh_3_seed_00,3,410.0,150.0,1.0,17.544124798616394,17.544124798616394,-21.533039748302123
hemiaminal_tbuoh_3_seed_00,3,420.0,50.0,0.001,14.619603378472675,31.915775470605578,-38.23962296087974
hemiaminal_tbuoh_3_seed_00,3,420.0,50.0,0.01,14.619603378472675,26.15038477322794,-31.331867681897602
hemiaminal_tbuoh_3_seed_00,3,420.0,50.0,0.05,14.619603378472675,22.120549612483057,-26.503553944595307
hemiaminal_tbuoh_3_seed_00,3,420.0,50.0,0.1,14.619603378472675,20.384994075850308,-24.42411240291547
hemiaminal_tbuoh_3_seed_00,3,420.0,50.0,1.0,14.619603378472675,14.619603378472675,-17.516357123933332
hemiaminal_tbuoh_3_seed_00,3,420.0,100.0,0.001,17.826998447315418,35.123170539448324,-42.08253689013995
hemiaminal_tbuoh_3_seed_00,3,420.0,100.0,0.01,17.826998447315418,29.357779842070684,-35.17478161115781
hemiaminal_tbuoh_3_seed_00,3,420.0,100.0,0.05,17.826998447315418,25.3279446813258,-30.346467873855513
hemiaminal_tbuoh_3_seed_00,3,420.0,100.0,0.1,17.826998447315418,23.59238914469305,-28.267026332175675
hemiaminal_tbuoh_3_seed_00,3,420.0,100.0,1.0,17.826998447315418,17.826998447315418,-21.35927105319354
hemiaminal_tbuoh_3_seed_00,3,420.0,150.0,0.001,18.70619737697416,36.002369469107066,-43.13594183117682
hemiaminal_tbuoh_3_seed_00,3,420.0,150.0,0.01,18.70619737697416,30.236978771729426,-36.22818655219468
hemiaminal_tbuoh_3_seed_00,3,420.0,150.0,0.05,18.70619737697416,26.20714361098454,-31.399872814892383
hemiaminal_tbuoh_3_seed_00,3,420.0,150.0,0.1,18.70619737697416,24.471588074351793,-29.320431273212545
hemiaminal_tbuoh_3_seed_00,3,420.0,150.0,1.0,18.70619737697416,18.70619737697416,-22.412675994230412
